business_status,geometry,name,place_id,rating,types,user_ratings_total,vicinity,permanently_closed,place_type
57,OPERATIONAL,"{'location': {'lat': 20.6231716, 'lng': -105.2202534}, 'viewport': {'northeast': {'lat': 20.6245724802915, 'lng': -105.2189295697085}, 'southwest': {'lat': 20.6218745197085, 'lng': -105.2216275302915}}}",Mariscos Veva's,ChIJezx7kl9FIYQRcRz2LKQMB8g,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",32.0,"Río Grande, López Mateos, Puerto Vallarta",,restaurant
58,OPERATIONAL,"{'location': {'lat': 20.622761, 'lng': -105.2204597}, 'viewport': {'northeast': {'lat': 20.6240195302915, 'lng': -105.2190680697085}, 'southwest': {'lat': 20.6213215697085, 'lng': -105.2217660302915}}}",Mariscos Pegamama,ChIJXyNsKBdFIYQRO2hqLmGSptI,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,"Río Danubio 337, Agua Azul, Puerto Vallarta",,restaurant
59,OPERATIONAL,"{'location': {'lat': 20.6235638, 'lng': -105.2200241}, 'viewport': {'northeast': {'lat': 20.6248424302915, 'lng': -105.2186410197085}, 'southwest': {'lat': 20.6221444697085, 'lng': -105.2213389802915}}}",Mariscos Dueñas,ChIJbwAm819FIYQR4C3V-n63WUM,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",97.0,"Río Grande 365, Puerto Vallarta",,restaurant
60,OPERATIONAL,"{'location': {'lat': 20.6218323, 'lng': -105.2219208}, 'viewport': {'northeast': {'lat': 20.6232257302915, 'lng': -105.2205935697085}, 'southwest': {'lat': 20.6205277697085, 'lng': -105.2232915302915}}}",Cacahuate.com,ChIJezWETj5FIYQRg4G4ZsE_n2Q,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Río Danubio 260, Agua Azul, Puerto Vallarta",,restaurant
61,OPERATIONAL,"{'location': {'lat': 20.6242611, 'lng': -105.2237556}, 'viewport': {'northeast': {'lat': 20.6255877802915, 'lng': -105.2223226697085}, 'southwest': {'lat': 20.62288981970849, 'lng': -105.2250206302915}}}",The Happy Lobster,ChIJuaVzIV5FIYQRI4J-fxqbluU,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",2159.0,"Rep. Dominicana 120, Lázaro Cárdenas, Puerto Vallarta",,restaurant
62,OPERATIONAL,"{'location': {'lat': 20.6257002, 'lng': -105.2224795}, 'viewport': {'northeast': {'lat': 20.6270167802915, 'lng': -105.2211438197085}, 'southwest': {'lat': 20.6243188197085, 'lng': -105.2238417802915}}}",Kitchen Dan,ChIJlbGR2MFFIYQR84aBn8YT94s,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Río Nilo 132 153, Mariano Otero, Puerto Vallarta",,restaurant
63,OPERATIONAL,"{'location': {'lat': 20.6215379, 'lng': -105.2226157}, 'viewport': {'northeast': {'lat': 20.6229333302915, 'lng': -105.2212878697085}, 'southwest': {'lat': 20.6202353697085, 'lng': -105.2239858302915}}}",Sandwich y fruta,ChIJATyPeiZFIYQRpDor8qGHQ8c,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,"Corregidora 822, Lázaro Cárdenas, Puerto Vallarta",,restaurant
64,OPERATIONAL,"{'location': {'lat': 20.6220362, 'lng': -105.2234073}, 'viewport': {'northeast': {'lat': 20.6233979802915, 'lng': -105.2220642197085}, 'southwest': {'lat': 20.6207000197085, 'lng': -105.2247621802915}}}",Tacos Don Toño,ChIJsebdW15FIYQRfQrt8LjaJoA,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",46.0,"48330, Río Grande 237, Lázaro Cárdenas, Puerto Vallarta",,restaurant
65,OPERATIONAL,"{'location': {'lat': 20.625502, 'lng': -105.2199793}, 'viewport': {'northeast': {'lat': 20.6267928302915, 'lng': -105.2186013197085}, 'southwest': {'lat': 20.6240948697085, 'lng': -105.2212992802915}}}",Pizza Brozza,ChIJ3Un_LzFFIYQRgN8Cdwj_Hs8,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Río Zula, López Mateos, Puerto Vallarta",,restaurant
66,OPERATIONAL,"{'location': {'lat': 20.6215762, 'lng': -105.2227951}, 'viewport': {'northeast': {'lat': 20.6229541302915, 'lng': -105.2214592697085}, 'southwest': {'lat': 20.6202561697085, 'lng': -105.2241572302915}}}",Mariscos El Marino,ChIJlXfO-F5FIYQRvXOZLPM-rVk,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",12.0,"48330, Río Danubio 215, Lázaro Cárdenas, Puerto Vallarta",,restaurant
67,OPERATIONAL,"{'location': {'lat': 20.6233476, 'lng': -105.224275}, 'viewport': {'northeast': {'lat': 20.6247472302915, 'lng': -105.2229090697085}, 'southwest': {'lat': 20.62204926970849, 'lng': -105.2256070302915}}}",Cenaduria Zuky,ChIJQcL6E15FIYQRwuilXdjS9ug,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",13.0,"48330, Cuba 638, Lázaro Cárdenas, Puerto Vallarta",,restaurant
68,OPERATIONAL,"{'location': {'lat': 20.6210745, 'lng': -105.2226442}, 'viewport': {'northeast': {'lat': 20.6224171802915, 'lng': -105.2212747697085}, 'southwest': {'lat': 20.6197192197085, 'lng': -105.2239727302915}}}",Menuderia La Islas Ortega,ChIJ7fDC_F5FIYQRw7K8h4Hqwuk,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,Mexico,,restaurant
69,OPERATIONAL,"{'location': {'lat': 20.6212659, 'lng': -105.2232514}, 'viewport': {'northeast': {'lat': 20.6226693802915, 'lng': -105.2219270697085}, 'southwest': {'lat': 20.6199714197085, 'lng': -105.2246250302915}}}","TACOS DE BIRRIA ""ARCE""",ChIJdd99_0xFIYQRESq6CoD5_W4,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,"Río Danubio 196, Lázaro Cárdenas, Puerto Vallarta",,restaurant
70,OPERATIONAL,"{'location': {'lat': 20.6209257, 'lng': -105.2226927}, 'viewport': {'northeast': {'lat': 20.6222694802915, 'lng': -105.2213268697085}, 'southwest': {'lat': 20.6195715197085, 'lng': -105.2240248302915}}}",Ola,ChIJjzk4415FIYQRqLGnMkByEM0,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,Mexico,,restaurant
71,OPERATIONAL,"{'location': {'lat': 20.6266195, 'lng': -105.2209201}, 'viewport': {'northeast': {'lat': 20.6280631302915, 'lng': -105.2195784197085}, 'southwest': {'lat': 20.6253651697085, 'lng': -105.2222763802915}}}",Takon Varila,ChIJEdgb3ZVFIYQRFCll2E4P_jM,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",6.0,"Paseo de Las Palmas 160, Mariano Otero, Puerto Vallarta",,restaurant
72,OPERATIONAL,"{'location': {'lat': 20.626692, 'lng': -105.2209481}, 'viewport': {'northeast': {'lat': 20.6280992802915, 'lng': -105.2196000697085}, 'southwest': {'lat': 20.6254013197085, 'lng': -105.2222980302915}}}","""Las Matonas Original""",ChIJa8ZhR2BFIYQRA46Z5bQ1QPg,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",131.0,"Mariano Otero, Puerto Vallarta",,restaurant
73,OPERATIONAL,"{'location': {'lat': 20.620575, 'lng': -105.2227301}, 'viewport': {'northeast': {'lat': 20.62191948029151, 'lng': -105.2213629697085}, 'southwest': {'lat': 20.6192215197085, 'lng': -105.2240609302915}}}",El atoron del ayayayyyyyy,ChIJf8dQJBNFIYQRii87kqfcLV8,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,"Rio Colorado 202, Lázaro Cárdenas, Puerto Vallarta",,restaurant
74,OPERATIONAL,"{'location': {'lat': 20.6212713, 'lng': -105.2191494}, 'viewport': {'northeast': {'lat': 20.6225614302915, 'lng': -105.2177727697085}, 'southwest': {'lat': 20.61986346970849, 'lng': -105.2204707302915}}}",Dining with Family,ChIJy_T0Q-NPIYQRuzzdUAwhKqo,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Calle, Río Nazas 411, Agua Azul, Puerto Vallarta",,restaurant
75,OPERATIONAL,"{'location': {'lat': 20.6248803, 'lng': -105.2181636}, 'viewport': {'northeast': {'lat': 20.6261966802915, 'lng': -105.2167992697085}, 'southwest': {'lat': 20.6234987197085, 'lng': -105.2194972302915}}}",Hot Dogs Piscis,ChIJ4X-gSvVPIYQRlnJQo5L_4kY,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",16.0,"Río de La Plata 477, Del Pedregal, Puerto Vallarta",,restaurant
76,OPERATIONAL,"{'location': {'lat': 20.6219886, 'lng': -105.2248583}, 'viewport': {'northeast': {'lat': 20.6233748802915, 'lng': -105.2235259697085}, 'southwest': {'lat': 20.6206769197085, 'lng': -105.2262239302915}}}",Antojitos Mexicanos Juanita,ChIJ6YsHe15FIYQR5fNKW2rLcV0,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",80.0,"48330, Río de La Plata 144, López Mateos, Puerto Vallarta",,restaurant
77,OPERATIONAL,"{'location': {'lat': 20.6270409, 'lng': -105.2225832}, 'viewport': {'northeast': {'lat': 20.6284218302915, 'lng': -105.2212361697085}, 'southwest': {'lat': 20.6257238697085, 'lng': -105.2239341302915}}}",Tacos Naty,ChIJU_Xi-GBFIYQRAFxwthFrqNs,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",34.0,"Paseo de Las Palmas LB, Santa María, Puerto Vallarta",,restaurant
78,OPERATIONAL,"{'location': {'lat': 20.6211236, 'lng': -105.2241807}, 'viewport': {'northeast': {'lat': 20.6224451802915, 'lng': -105.2228701697085}, 'southwest': {'lat': 20.6197472197085, 'lng': -105.2255681302915}}}",Plastic Trays,ChIJJ9YdZxJFIYQRrA_CIJ1_Ags,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Río Guayaquil 699, Lázaro Cárdenas, Puerto Vallarta",,restaurant
79,OPERATIONAL,"{'location': {'lat': 20.6269246, 'lng': -105.222976}, 'viewport': {'northeast': {'lat': 20.6282888302915, 'lng': -105.2216702697085}, 'southwest': {'lat': 20.62559086970849, 'lng': -105.2243682302915}}}","Hamburguesas TuPanaBurguer""",ChIJbYhOTONFIYQRlf-fvfLG7zI,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,"Paseo de Las Palmas S/N, Santa María, Puerto Vallarta",,restaurant
80,OPERATIONAL,"{'location': {'lat': 20.6271257, 'lng': -105.220874}, 'viewport': {'northeast': {'lat': 20.6284351802915, 'lng': -105.2195230197085}, 'southwest': {'lat': 20.6257372197085, 'lng': -105.2222209802915}}}",La Catrina Pizza & Snacks,ChIJ5YFlt2ZFIYQR_yncQzlkD5I,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,"Paseo de Las Palmas 119, Santa María, Puerto Vallarta",,restaurant
81,OPERATIONAL,"{'location': {'lat': 20.6270216, 'lng': -105.222732}, 'viewport': {'northeast': {'lat': 20.6284050302915, 'lng': -105.2213897697085}, 'southwest': {'lat': 20.6257070697085, 'lng': -105.2240877302915}}}",CARNITAS ESTILO MICHOACAN,ChIJQ4zu_gpFIYQRdb9ZU-wlyIY,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"48340, Santa María, Puerto Vallarta",,restaurant
82,OPERATIONAL,"{'location': {'lat': 20.6252157, 'lng': -105.2251544}, 'viewport': {'northeast': {'lat': 20.6265797302915, 'lng': -105.2238561197085}, 'southwest': {'lat': 20.6238817697085, 'lng': -105.2265540802915}}}",La Tortuga la Mejor,ChIJU0f1smBFIYQR2CHvYcyk77I,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,"Jamaica 1630, Lázaro Cárdenas, Puerto Vallarta",,restaurant
83,OPERATIONAL,"{'location': {'lat': 20.6248505, 'lng': -105.2254066}, 'viewport': {'northeast': {'lat': 20.6262031802915, 'lng': -105.2240719697085}, 'southwest': {'lat': 20.6235052197085, 'lng': -105.2267699302915}}}",Donkey house pvr,ChIJNSI8U2dFIYQRbDQPxph553Y,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,"48330 1559, Jamaica, Lázaro Cárdenas, Puerto Vallarta",,restaurant
84,OPERATIONAL,"{'location': {'lat': 20.6223264, 'lng': -105.2253971}, 'viewport': {'northeast': {'lat': 20.6237240302915, 'lng': -105.2240960197085}, 'southwest': {'lat': 20.6210260697085, 'lng': -105.2267939802915}}}",Pedido Lili,ChIJoQHz2F1FIYQR6QA8mN_9BAU,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,"Privada o Andador, Belice 109, Lázaro Cárdenas, Puerto Vallarta",,restaurant
85,OPERATIONAL,"{'location': {'lat': 20.6235845, 'lng': -105.2256503}, 'viewport': {'northeast': {'lat': 20.6249480802915, 'lng': -105.2243544197085}, 'southwest': {'lat': 20.6222501197085, 'lng': -105.2270523802915}}}",Menudo Doña Paula,ChIJLYIGtKhFIYQRmUlEn5R-e00,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Jamaica 1536A, Lázaro Cárdenas, Puerto Vallarta",,restaurant
86,OPERATIONAL,"{'location': {'lat': 20.6209912, 'lng': -105.2245471}, 'viewport': {'northeast': {'lat': 20.6222945302915, 'lng': -105.2231780197085}, 'southwest': {'lat': 20.6195965697085, 'lng': -105.2258759802915}}}",Restaurant Paraíso,ChIJ75lpMqFFIYQRojrLvQqviV8,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,"Calle, Río Danubio 139, Puerto Vallarta",,restaurant
87,OPERATIONAL,"{'location': {'lat': 20.6209831, 'lng': -105.2245452}, 'viewport': {'northeast': {'lat': 20.6222901802915, 'lng': -105.2231777697085}, 'southwest': {'lat': 20.61959221970849, 'lng': -105.2258757302915}}}",Sazón GDL ( Fondita ),ChIJS4syLXRFIYQRaKUyKFjJiX0,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Río Danubio 139, Lázaro Cárdenas, Puerto Vallarta",,restaurant
88,OPERATIONAL,"{'location': {'lat': 20.6246803, 'lng': -105.2255773}, 'viewport': {'northeast': {'lat': 20.6260124802915, 'lng': -105.2241632697085}, 'southwest': {'lat': 20.6233145197085, 'lng': -105.2268612302915}}}",La Locanda pv,ChIJ54PZXV9FIYQR9NFR-d1U8EM,,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",,"Jamaica 1591, Lázaro Cárdenas, Puerto Vallarta",,restaurant
89,OPERATIONAL,"{'location': {'lat': 20.6246765, 'lng': -105.2255826}, 'viewport': {'northeast': {'lat': 20.6260081802915, 'lng': -105.2241666197085}, 'southwest': {'lat': 20.6233102197085, 'lng': -105.2268645802915}}}",La locanda,ChIJR6Oh5rBFIYQRTWXUp30LuRg,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Jamaica 1591, Lázaro Cárdenas, Puerto Vallarta",,restaurant
90,OPERATIONAL,"{'location': {'lat': 20.6238606, 'lng': -105.225801}, 'viewport': {'northeast': {'lat': 20.6251941302915, 'lng': -105.2243958197085}, 'southwest': {'lat': 20.62249616970849, 'lng': -105.2270937802915}}}",Carnitas Los Tules,ChIJl67dV9FFIYQRxTNMRxhkhwk,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"48330 Cuba, Jamaica esq, Puerto Vallarta",,restaurant
91,OPERATIONAL,"{'location': {'lat': 20.6276506, 'lng': -105.222844}, 'viewport': {'northeast': {'lat': 20.62896548029151, 'lng': -105.2215121697085}, 'southwest': {'lat': 20.6262675197085, 'lng': -105.2242101302915}}}",Los cuentos cerveceria,ChIJeZ09ixRFIYQRDUtlgf0B-Z4,4.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",13.0,"48325, Santa María, Puerto Vallarta",,restaurant
92,OPERATIONAL,"{'location': {'lat': 20.6216755, 'lng': -105.2254994}, 'viewport': {'northeast': {'lat': 20.6230883302915, 'lng': -105.2241789197085}, 'southwest': {'lat': 20.6203903697085, 'lng': -105.2268768802915}}}",La Cocina de Chulú,ChIJK0ys1V1FIYQR--018ncQqkM,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",66.0,"Río de La Plata 106, López Mateos, Puerto Vallarta",,restaurant
93,OPERATIONAL,"{'location': {'lat': 20.6278244, 'lng': -105.2221249}, 'viewport': {'northeast': {'lat': 20.6291338802915, 'lng': -105.2208073697085}, 'southwest': {'lat': 20.62643591970849, 'lng': -105.2235053302915}}}",Mariscos Mirrey,ChIJgzcbTmBFIYQRquqt-79Rv-0,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",6.0,"San Juan de Dios 105, Santa María, Puerto Vallarta",,restaurant
94,OPERATIONAL,"{'location': {'lat': 20.6233263, 'lng': -105.2261342}, 'viewport': {'northeast': {'lat': 20.6245916802915, 'lng': -105.2248122197085}, 'southwest': {'lat': 20.6218937197085, 'lng': -105.2275101802915}}}",Mariscos Restaurante Bar Acuarios Acuarios Seafood Restaurant Bar,ChIJg6ffYl5FIYQRldwgcEhV88k,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",9.0,"Río Guayaquil 505, Lázaro Cárdenas, Puerto Vallarta",,restaurant
95,OPERATIONAL,"{'location': {'lat': 20.6272967, 'lng': -105.2191057}, 'viewport': {'northeast': {'lat': 20.6286068302915, 'lng': -105.2177675197085}, 'southwest': {'lat': 20.62590886970849, 'lng': -105.2204654802915}}}",Hotdogs & Hamburguesas,ChIJk51ElD1PIYQRjWmZHef03CA,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Paseo de Las Palmas 185, Santa María, Puerto Vallarta",,restaurant
96,OPERATIONAL,"{'location': {'lat': 20.6225721, 'lng': -105.2260889}, 'viewport': {'northeast': {'lat': 20.6238470802915, 'lng': -105.2247622697085}, 'southwest': {'lat': 20.6211491197085, 'lng': -105.2274602302915}}}",Tarraya pv,ChIJ_QxLr-lFIYQRe8hd4MffLW0,5.0,"['restaurant', 'meal_delivery', 'food', 'point_of_interest', 'establishment']",5.0,"Jamaica 1476, Lázaro Cárdenas, Puerto Vallarta",,restaurant
97,OPERATIONAL,"{'location': {'lat': 20.6230931, 'lng': -105.2262175}, 'viewport': {'northeast': {'lat': 20.6244760802915, 'lng': -105.2248574697085}, 'southwest': {'lat': 20.6217781197085, 'lng': -105.2275554302915}}}",Rosa’s Tacos,ChIJ_9sg6V1FIYQR3cQPPQbdbzE,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",70.0,"Río Guayaquil 470, Street",,restaurant
98,OPERATIONAL,"{'location': {'lat': 20.6245661, 'lng': -105.2226892}, 'viewport': {'northeast': {'lat': 20.6259255302915, 'lng': -105.2213264697085}, 'southwest': {'lat': 20.6232275697085, 'lng': -105.2240244302915}}}",La chingada Micheladas,ChIJjziodT9FIYQRUlV8ycUpJ3s,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Lázaro Cárdenas, Puerto Vallarta",,restaurant
99,OPERATIONAL,"{'location': {'lat': 20.6279087, 'lng': -105.2227036}, 'viewport': {'northeast': {'lat': 20.6292576802915, 'lng': -105.2213546197085}, 'southwest': {'lat': 20.6265597197085, 'lng': -105.2240525802915}}}",Bendito Creperia y Café,ChIJ713G0TpFIYQRpMwVdQry9pw,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"San Juan de Dios 110 Col, Santa María, Puerto Vallarta",,restaurant
100,OPERATIONAL,"{'location': {'lat': 20.6332433, 'lng': -105.2233432}, 'viewport': {'northeast': {'lat': 20.6346181302915, 'lng': -105.2219567697085}, 'southwest': {'lat': 20.6319201697085, 'lng': -105.2246547302915}}}",El Patrón barbacoa & taco fish,ChIJhQ-hp2NFIYQR4QTL2R-s5Dg,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",17.0,"Viena 148, Las Gaviotas, Puerto Vallarta",,restaurant
101,OPERATIONAL,"{'location': {'lat': 20.6314612, 'lng': -105.220447}, 'viewport': {'northeast': {'lat': 20.6327782802915, 'lng': -105.2191196697085}, 'southwest': {'lat': 20.63008031970849, 'lng': -105.2218176302915}}}",Rinconcito Poblano,ChIJXYSMEGJFIYQRoJsnUBWOLgQ,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",26.0,"Paseo de La Viena 235, Valentín Gómez Farias, Puerto Vallarta",,restaurant
102,OPERATIONAL,"{'location': {'lat': 20.63315589999999, 'lng': -105.2232906}, 'viewport': {'northeast': {'lat': 20.6345260802915, 'lng': -105.2218982197085}, 'southwest': {'lat': 20.63182811970849, 'lng': -105.2245961802915}}}",El Vasito Marisquero,ChIJdTLzp2NFIYQRFRXVpiEZd7A,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",356.0,"Viena 148, La Vena, Puerto Vallarta",,restaurant
103,OPERATIONAL,"{'location': {'lat': 20.6320275, 'lng': -105.2195942}, 'viewport': {'northeast': {'lat': 20.6334784802915, 'lng': -105.2182983697085}, 'southwest': {'lat': 20.6307805197085, 'lng': -105.2209963302915}}}",Los Abuelos,ChIJvze3DGJFIYQRLTxLg8V5zko,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",121.0,"Juan Escutia 232, Niños Heroes, Puerto Vallarta",,restaurant
104,OPERATIONAL,"{'location': {'lat': 20.6336513, 'lng': -105.2236333}, 'viewport': {'northeast': {'lat': 20.6349699302915, 'lng': -105.2223058697085}, 'southwest': {'lat': 20.63227196970849, 'lng': -105.2250038302915}}}",Cevicheria Juan Tiburón,ChIJv2EHDGNFIYQRTEbTl9qQP40,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",442.0,"Viena 131, Valentín Gómez Farias, Puerto Vallarta",,restaurant
105,OPERATIONAL,"{'location': {'lat': 20.633764, 'lng': -105.2250297}, 'viewport': {'northeast': {'lat': 20.6351495802915, 'lng': -105.2237532197085}, 'southwest': {'lat': 20.6324516197085, 'lng': -105.2264511802915}}}",Tortas Ahogadas La Güera,ChIJxzm8fGNFIYQRxreBRPnRvfA,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",501.0,"Avenida Francisco Villa 752, La Vena, Puerto Vallarta",,restaurant
106,OPERATIONAL,"{'location': {'lat': 20.6357031, 'lng': -105.2243928}, 'viewport': {'northeast': {'lat': 20.6369457302915, 'lng': -105.2228817197085}, 'southwest': {'lat': 20.63424776970849, 'lng': -105.2255796802915}}}",PKDO Bar Vallarta,ChIJOecfNWNFIYQRg4Mw9vmGuMA,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2023.0,"Avenida Francisco Villa LB, Las Gaviotas, Puerto Vallarta",,restaurant
107,OPERATIONAL,"{'location': {'lat': 20.6316975, 'lng': -105.2227}, 'viewport': {'northeast': {'lat': 20.6330229302915, 'lng': -105.2213286697085}, 'southwest': {'lat': 20.63032496970849, 'lng': -105.2240266302915}}}",Juan More Taco Tours,ChIJFZc0ymNFIYQRd-BDP0vaq6A,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,"Central 170, Puerto Vallarta",,restaurant
108,OPERATIONAL,"{'location': {'lat': 20.6320349, 'lng': -105.2260047}, 'viewport': {'northeast': {'lat': 20.6334164302915, 'lng': -105.2247258697085}, 'southwest': {'lat': 20.63071846970849, 'lng': -105.2274238302915}}}",La Super Torta,ChIJoWDCcWRFIYQR1xx_PPg5oyw,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",13.0,"Avenida Francisco Villa 624, La Vena, Puerto Vallarta",,restaurant
109,OPERATIONAL,"{'location': {'lat': 20.6339683, 'lng': -105.2259292}, 'viewport': {'northeast': {'lat': 20.6352539302915, 'lng': -105.2245395697085}, 'southwest': {'lat': 20.6325559697085, 'lng': -105.2272375302915}}}",Ernesto's Good Grub,ChIJZ74Im2RFIYQRJNfEsvC_wbY,4.6,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",151.0,"Rafael Osuna 157, Versalles, Puerto Vallarta",,restaurant
110,OPERATIONAL,"{'location': {'lat': 20.6310817, 'lng': -105.2258864}, 'viewport': {'northeast': {'lat': 20.6324414802915, 'lng': -105.2245600697085}, 'southwest': {'lat': 20.62974351970849, 'lng': -105.2272580302915}}}",Lattey Bistro Café,ChIJLXimGmRFIYQRPkyUJNNHwNo,4.5,"['restaurant', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",164.0,"Calle Fernando Montes de Oca 126, Valentín Gómez Farias, Puerto Vallarta",,restaurant
111,OPERATIONAL,"{'location': {'lat': 20.6324525, 'lng': -105.2220966}, 'viewport': {'northeast': {'lat': 20.6337847802915, 'lng': -105.2207597197085}, 'southwest': {'lat': 20.6310868197085, 'lng': -105.2234576802915}}}",Birria la gloria,ChIJkR-cTmJFIYQRFQCTaxTQLIs,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,"48320, Paseo de La Viena #123, Col, Valentín Gómez Farias, Puerto Vallarta",,restaurant
112,OPERATIONAL,"{'location': {'lat': 20.6316512, 'lng': -105.2209907}, 'viewport': {'northeast': {'lat': 20.6330043802915, 'lng': -105.2196386697085}, 'southwest': {'lat': 20.6303064197085, 'lng': -105.2223366302915}}}","Loncheria La Tia""",ChIJ8ynjPWJFIYQRM3TntIL9OAI,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Paseo de La Viena 218, Valentín Gómez Farias, Puerto Vallarta",,restaurant
